step,complexity,noise,solved,failed,time,overload,crisis_mode,avg_crisis,I,C,Ccrit
35,1.18067005754388,0.07322673261920018,0,1,1.2285071111467722,0.2538967901630802,0,0.0,0.0,0.0,0.0
36,0.8266244865887254,0.007614374188413861,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
37,0.6698655582212377,0.16225708389890695,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
38,1.0083639292150939,0.08329098166092316,1,0,1.0824894197884152,0.09165491087601696,0,0.0,0.0,0.0,0.0
39,0.9637332853389875,0.09580701100807146,1,0,1.0535862667123532,0.05954029634705904,0,0.0,0.0,0.0,0.0
40,1.4049279366316805,0.09422765513258011,0,1,1.4492400325878345,0.4991555917642605,0,0.0,0.0,0.0,0.0
41,1.2719947707612322,0.2231837106771156,0,1,1.445660633294513,0.49517848143834775,0,0.0,0.0,0.0,0.0
42,1.3161560476203449,0.23256116893908127,0,1,1.4938454949034834,0.5487172165594261,0,0.0,0.0,0.0,0.0
43,1.1733566033614695,-0.0606504039810567,1,0,1.1014355794423716,0.11270619938041282,0,0.0,0.0,0.0,0.0
44,1.3706166850205883,0.10606933313259823,0,1,1.4290174163378677,0.47668601815318645,0,0.0,0.0,0.0,0.0
45,1.2648060633971698,0.28690711386733214,0,1,1.496541859538052,0.5517131772645021,0,0.0,0.0,0.0,0.0
46,1.4012931155026864,-0.0742819379313343,0,1,1.294310059814217,0.32701117757135223,0,0.0,0.0,0.0,0.0
47,1.0595638350843188,-0.06133498193446814,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
48,1.3307929601017692,0.07975792561912742,0,1,1.3694957971488069,0.4105508857208966,0,0.0,0.0,0.0,0.0
49,0.6584195260353475,-0.09991441234579589,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
50,0.9983839953538352,0.27287133585320444,0,1,1.2441297980863357,0.2712553312070396,0,0.0,0.0,0.0,0.0
51,0.6998393398976342,0.21750824212667855,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
52,0.7987025668657671,0.14842986477809866,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
53,1.1011130029549387,0.28254675647180216,0,1,1.3452937834840668,0.3836597594267408,0,0.0,0.0,0.0,0.0
54,1.0510862786665323,0.1541633944429476,1,0,1.184724705798532,0.20524967310947995,0,0.0,0.0,0.0,0.0
55,0.742856542789032,0.02537709374601041,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
56,0.9998392637414497,0.20781112589300607,1,0,1.1868853506710102,0.2076503896344557,0,0.0,0.0,0.0,0.0
57,1.2199613371224718,0.0967955669455427,0,1,1.285081213661213,0.3167569040680145,0,0.0,0.0,0.0,0.0
58,1.082283580023856,-0.04605416492878316,1,0,1.0326064735855656,0.036229415095072826,0,0.0,0.0,0.0,0.0
59,0.7837566024347403,0.13517380693917355,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
60,1.224966476551308,0.2503975173608852,0,1,1.427827594520974,0.4753639939121932,0,0.0,0.0,0.0,0.0
61,0.9528328342319137,-0.06622671658462606,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
62,1.0511329240804381,0.27402236501975696,0,1,1.2926397601901756,0.325155289100195,0,0.0,0.0,0.0,0.0
63,1.1200627749372027,0.26600645657190436,0,1,1.3474623083581962,0.386069231509107,0,0.0,0.0,0.0,0.0
64,0.8336025961087729,0.06481565949442178,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
65,1.1347969955885544,0.1080123686996334,1,0,1.218528427859369,0.2428093642881879,0,0.0,0.0,0.0,0.0
66,0.7680182667494097,-0.09434725058429093,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
67,0.713680364441937,0.25510830305049814,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
68,0.6808252237758032,0.03880713774643074,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
69,0.8620416846925483,0.20781349523386713,1,0,1.0628696619337739,0.06985517992641532,0,0.0,0.0,0.0,0.0
70,0.9175517105352451,0.031104021319134423,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
71,1.0474115822678478,-0.051450861997694775,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
72,1.4835929423844134,0.22197544625620128,0,1,1.6350115497765532,0.7055683886406148,0,0.0,0.0,0.0,0.0
73,0.9962570965003537,0.07344302720827775,1,0,1.0627301113377683,0.06970012370863143,0,0.0,0.0,0.0,0.0
74,1.1214952388551507,0.17139932129050098,0,1,1.2636051041310865,0.29289456014565163,0,0.0,0.0,0.0,0.0
75,0.9215364987793782,-0.021802426435856684,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
76,1.361920589459423,0.11790657618926997,0,1,1.4318444490838238,0.479827165648693,0,0.0,0.0,0.0,0.0
77,1.3937523529122138,0.20188387823358991,0,1,1.5360726080312235,0.5956362311458037,0,0.0,0.0,0.0,0.0
78,1.0553066747339916,0.2511267603053744,0,1,1.2757900915354294,0.30643343503936604,0,0.0,0.0,0.0,0.0
79,0.7274838670148804,0.1119746214709387,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
80,1.1212453702807412,0.10674106447284126,1,0,1.2051877912782243,0.2279864347535825,0,0.0,0.0,0.0,0.0
81,1.2239524743157109,-0.035843728002241546,1,0,1.1692978716821225,0.1881087463134694,0,0.0,0.0,0.0,0.0
82,1.156624835070991,0.055988574841043054,1,0,1.1913520689208306,0.21261340991203403,0,0.0,0.0,0.0,0.0
83,0.9052125656590353,0.06563471516384464,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
84,0.6971952887617887,0.021963704190250552,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
85,0.8564395837844683,0.005377475809798374,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
86,0.9485614508356601,0.21209922079740165,1,0,1.1445946044697557,0.16066067163306186,0,0.0,0.0,0.0,0.0
87,0.8994424355968993,0.08708015137005529,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
88,0.8454735615223725,0.09282111360008388,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
89,0.7220633724059992,0.21864098764866272,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
90,1.1280271989427477,0.22646093694736372,0,1,1.3190393223011003,0.3544881358901115,0,0.0,0.0,0.0,0.0
91,1.1587219650193945,-0.007466074809712703,1,0,1.1361303011887136,0.1512558902096819,0,0.0,0.0,0.0,0.0
92,1.2222043265094737,0.2514483077946712,0,1,1.4262873708737305,0.47365263430414495,0,0.0,0.0,0.0,0.0
93,1.0374075248708226,0.06320098502951904,1,0,1.0905476589103074,0.10060850990034154,0,0.0,0.0,0.0,0.0
94,1.119988303632533,0.23979738308910678,0,1,1.323807118049476,0.3597856867216398,0,0.0,0.0,0.0,0.0
95,1.0522393756320394,0.28447944828028915,0,1,1.3030469415210957,0.33671882391232844,0,0.0,0.0,0.0,0.0
96,0.8611700960094048,-0.03729635074227536,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
97,0.9872015268526546,0.1289328986162037,1,0,1.1045209829219724,0.11613442546885833,0,0.0,0.0,0.0,0.0
98,0.9730272436881473,-0.05612259918217535,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
99,1.079607523741449,0.1223199032284207,1,0,1.1817346842728829,0.20192742696986987,0,0.0,0.0,0.0,0.0
100,1.18371192032508,0.017880048045013502,1,0,1.1814327715330841,0.20159196837009352,0,0.0,0.0,0.0,0.0
101,1.0720072554700675,-0.05941770439881005,1,0,1.0113305959641317,0.012589551071257477,0,0.0,0.0,0.0,0.0
102,1.1492027666052358,-0.0314899650036224,1,0,1.105941521441452,0.11771280160161335,0,0.0,0.0,0.0,0.0
103,1.3625509210490163,0.18894332588409515,0,1,1.4963448222398004,0.5514942469331114,0,0.0,0.0,0.0,0.0
104,1.037314419514169,0.10265067909226092,1,0,1.125968588745787,0.13996509860643003,0,0.0,0.0,0.0,0.0
105,1.1335498896662006,0.016414460336619335,1,0,1.134967915002538,0.14996435000282005,0,0.0,0.0,0.0,0.0
106,1.0409327324335227,-0.07484836872258627,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
107,1.2265962146288012,0.21071171837163574,0,1,1.3935771397003933,0.437307933000437,0,0.0,0.0,0.0,0.0
108,1.0518029525184778,-0.0614200346612174,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
109,0.6637866227772177,-0.05079187424817642,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
110,1.0614959086232405,0.13059242066168655,1,0,1.1728794963564344,0.19208832928492714,0,0.0,0.0,0.0,0.0
111,1.2116666549031772,0.040122727498335925,0,1,1.226610444161362,0.25178938240151316,0,0.0,0.0,0.0,0.0
112,1.1178540637614343,0.14290202446498768,0,1,1.2346804794037798,0.26075608822642193,0,0.0,0.0,0.0,0.0
113,1.042830260310544,0.14605793368223563,1,0,1.1699993745935016,0.18888819399277956,0,0.0,0.0,0.0,0.0
114,1.2048463764974051,0.026425491594629424,1,0,1.208144681282831,0.23127186809203448,0,0.0,0.0,0.0,0.0
115,0.7793817367884104,0.0850679380480169,1,0,1.0,0.0,0,0.0,0.0,0.0,0.0
116,1.2374672696408,0.25136128103566246,0,1,1.4399456956088161,0.48882855067646247,0,0.0,0.0,0.0,0.0
117,1.0618780778682837,0.24452030808109573,0,1,1.2757585473544415,0.3063983859493795,0,0.0,0.0,0.0,0.0
118,1.0588422178072723,0.26949280873411163,0,1,1.2955015238872454,0.3283350265413838,0,0.0,0.0,0.0,0.0
119,0.8834283826882305,0.27882544939761056,1,0,1.146028448877257,0.1622538320858411,0,0.0,0.0,0.0,0.0
