step,complexity,noise,solved,failed,time,overload,I,C,Ccrit,K,E,E_eff
189,1.0942430130285812,0.21395658029082487,0,1,1.2773796339874655,0.30819959331940616,0.0,1.5197918291559576,0.0,0.0,0.7819271402045851,0.7819271402045851
190,1.0527458269179746,0.45000264800413237,0,1,1.4524736274298964,0.502748474922107,0.0,4.0440964645840705,0.0,0.0,1.6654337626044247,1.6654337626044247
191,1.4242370880570685,0.4139196038228574,0,1,1.7543410226919334,0.8381566918799259,0.0,11.240106242289617,0.0,0.0,4.184037184801365,4.184037184801365
192,1.536231400284534,0.37900513734786045,0,1,1.8237128838691552,0.9152365376323945,0.0,13.402526717077336,0.0,0.0,4.9408843509770675,4.9408843509770675
193,0.8349107698893132,0.3566600456187169,1,0,1.172413733957227,0.19157081550803,0.0,0.5871900376705868,0.0,0.0,0.4555165131847053,0.4555165131847053
194,1.5143009844968243,0.11771755618951069,0,1,1.5688166866177016,0.632018540686335,0.0,6.391158972340552,0.0,0.0,2.486905640319193,2.486905640319193
195,1.2843479591827172,0.3280440593893438,0,1,1.551152816714855,0.612392018572061,0.0,6.000383750572217,0.0,0.0,2.3501343127002756,2.3501343127002756
196,1.2855102720853546,0.4560803669971708,0,1,1.667431575174273,0.7415906390825255,0.0,8.799306815597259,0.0,0.0,3.3297573854590405,3.3297573854590405
197,1.2951550193109527,0.10860692242963216,0,1,1.3633857475665265,0.4037619417405849,0.0,2.6083792895700393,0.0,0.0,1.1629327513495138,1.1629327513495138
198,1.5393159584119191,0.39054015443175816,0,1,1.8368705015593096,0.9298561128436773,0.0,13.834118249484057,0.0,0.0,5.0919413873194195,5.0919413873194195
199,1.359561215550367,0.3633045917884549,0,1,1.6505792266049397,0.7228658073388219,0.0,8.360559606713709,0.0,0.0,3.176195862349798,3.176195862349798
200,1.4408971215745332,0.3360465386539584,0,1,1.6992492942056425,0.7769436602284916,0.0,9.658263218707933,0.0,0.0,3.6303921265477763,3.6303921265477763
201,1.1329488458799977,0.3343656262326039,0,1,1.4205830249013414,0.46731447211260146,0.0,3.49412505353407,0.0,0.0,1.4729437687369245,1.4729437687369245
202,1.3492754352992524,0.23633330753895793,0,1,1.5270478685543893,0.5856087428382104,0.0,5.487001595016788,0.0,0.0,2.170450558255876,2.170450558255876
203,0.9652254045829083,0.13700293177556047,1,0,1.0920055027226219,0.10222833635846884,0.0,0.16721012407392388,0.0,0.0,0.30852354342587335,0.30852354342587335
204,1.05387694602743,0.15584731832376297,1,0,1.1887518379160738,0.20972426435119296,0.0,0.7037482729223851,0.0,0.0,0.4963118955228347,0.4963118955228347
205,0.8975800514630715,0.17888825312408743,1,0,1.0688214741284432,0.07646830458715903,0.0,0.09355842570295243,0.0,0.0,0.2827454489960334,0.2827454489960334
206,1.0370471743836973,0.25969800863207426,0,1,1.2670706647141943,0.29674518301577146,0.0,1.4089232582890192,0.0,0.0,0.7431231404011567,0.7431231404011567
207,1.4847077002491567,0.2787937277089272,0,1,1.6871512851622756,0.7635014279580838,0.0,9.326950887904529,0.0,0.0,3.5144328107665848,3.5144328107665848
208,1.4338353024321662,0.07885747069972644,0,1,1.4614234958187033,0.5126927731318927,0.0,4.205662073946725,0.0,0.0,1.721981725881354,1.721981725881354
209,1.3034433024473735,0.10546824112109769,0,1,1.368020389211624,0.40891154356847115,0.0,2.675338407416795,0.0,0.0,1.186368442595878,1.186368442595878
210,0.9504992697127822,0.12039271062974216,1,0,1.0638027823082719,0.07089198034252431,0.0,0.08041076603015765,0.0,0.0,0.2781437681105552,0.2781437681105552
211,1.1490224415736923,0.13446679026142858,0,1,1.2551403086516086,0.28348923183512076,0.0,1.2858583130634695,0.0,0.0,0.7000504095722143,0.7000504095722143
212,0.9968737367218022,0.24727847451432192,1,0,1.2197369901125117,0.24415221123612407,0.0,0.9537648360238232,0.0,0.0,0.583817692608338,0.583817692608338
213,1.1220466834233187,0.09207970202304029,1,0,1.1927137469017233,0.2141263854463591,0.0,0.7336017431091639,0.0,0.0,0.5067606100882074,0.5067606100882074
214,1.2384270405300497,0.37539426404289566,0,1,1.552439174115651,0.6138213045729453,0.0,6.028425503162119,0.0,0.0,2.3599489261067412,2.3599489261067412
215,1.2504430322197204,0.10691961632417141,0,1,1.3216263836895026,0.3573626485438919,0.0,2.043329001188883,0.0,0.0,0.9651651504161091,0.9651651504161091
216,0.9330104579144111,0.07343335978569233,1,0,1.005799435930093,0.0064438177001033825,0.0,0.0006643645848346503,0.0,0.0,0.2502325276046921,0.2502325276046921
217,1.0562942850431396,0.19560940891421907,0,1,1.2267133245616229,0.2519036939573587,0.0,1.015287536469802,0.0,0.0,0.6053506377644307,0.6053506377644307
218,1.358316267352499,0.15712747338112232,0,1,1.4638993666602593,0.5154437407336214,0.0,4.2509159977835,0.0,0.0,1.737820599224225,1.737820599224225
219,1.0349421105416934,0.3322933616086117,0,1,1.3305119249352746,0.36723547215030505,0.0,2.1577902720873197,0.0,0.0,1.0052265952305617,1.0052265952305617
220,1.5139239101996607,0.09303909686228924,0,1,1.546266706355755,0.6069630070619498,0.0,5.894465471066953,0.0,0.0,2.3130629148734334,2.3130629148734334
221,1.0589600356127797,0.21981017276378204,0,1,1.2508931875389055,0.27877020837656175,0.0,1.2434052652529866,0.0,0.0,0.6851918428385453,0.6851918428385453
222,1.4035837266518527,0.4879741249791626,0,1,1.8024020664679137,0.8915578516310152,0.0,12.718006444878581,0.0,0.0,4.701302255707503,4.701302255707503
223,1.1744591954959618,0.1371476586585072,0,1,1.280446168739022,0.311606854154469,0.0,1.553581304896712,0.0,0.0,0.7937534567138491,0.7937534567138491
224,1.0326433778524358,0.38399451671770335,0,1,1.3749741051131252,0.416637894570139,0.0,2.7773941630694123,0.0,0.0,1.2220879570742942,1.2220879570742942
225,1.200620993730852,0.46724268281236164,0,1,1.6010773088888923,0.6678636765432138,0.0,7.136670247133096,0.0,0.0,2.7478345864965834,2.7478345864965834
226,1.2442078573994495,0.16356270947431661,0,1,1.3669935101863895,0.4077705668737661,0.0,2.660429363336841,0.0,0.0,1.1811502771678943,1.1811502771678943
227,0.9908212892543256,0.11027273834035621,1,0,1.0909846248352135,0.10109402759468167,0.0,0.16352003864502815,0.0,0.0,0.30723201352575985,0.30723201352575985
228,0.982996164649315,0.34981532493975587,0,1,1.299530340630164,0.33281148958907103,0.0,1.7722158016399414,0.0,0.0,0.8702755305739794,0.8702755305739794
229,1.2590024320250892,0.11602497835094677,0,1,1.3375246693384324,0.37502741037603604,0.0,2.250328936533692,0.0,0.0,1.0376151277867922,1.0376151277867922
230,1.090308831254832,0.34470719466889277,0,1,1.3915144233313521,0.43501602592372457,0.0,3.0278230849675296,0.0,0.0,1.3097380797386353,1.3097380797386353
231,1.4307852342512035,0.06737616024256234,0,1,1.4483452550443894,0.49816139449376595,0.0,3.9706363994235763,0.0,0.0,1.6397227397982517,1.6397227397982517
232,0.8892608574934974,0.15479520831462434,1,0,1.0396504592273095,0.044056065808121714,0.0,0.03105499095183282,0.0,0.0,0.2608692468331415,0.2608692468331415
233,1.096555589066678,0.4325372740551883,0,1,1.4761835768096798,0.5290928631218663,0.0,4.479028124903904,0.0,0.0,1.8176598437163662,1.8176598437163662
234,1.423502886419513,0.39343268944106946,0,1,1.735242018274524,0.8169355758605823,0.0,10.678139761706579,0.0,0.0,3.9873489165973024,3.9873489165973024
235,0.9676929942393477,0.25628231929136913,1,0,1.201577782177645,0.22397531353071676,0.0,0.8026390571389259,0.0,0.0,0.5309236699986241,0.5309236699986241
236,1.198858671424175,0.15857847441514702,0,1,1.3216934312553899,0.35743714583932196,0.0,2.0441810116121713,0.0,0.0,0.9654633540642599,0.9654633540642599
237,1.1013082140391242,0.3015460533635099,0,1,1.3625688406623706,0.4028542674026341,0.0,2.596664972232208,0.0,0.0,1.1588327402812728,1.1588327402812728
238,1.004662462199124,0.060617083838316,1,0,1.058751591433696,0.06527954603744002,0.0,0.06818270609366801,0.0,0.0,0.2738639471327838,0.2738639471327838
239,1.1450681233588313,0.3965271950902979,0,1,1.4874357866042165,0.5415953184491293,0.0,4.693207823456221,0.0,0.0,1.8926227382096772,1.8926227382096772
240,1.0306974126254458,0.08663942404955557,1,0,1.1056031530075012,0.11733683667500139,0.0,0.2202869318543352,0.0,0.0,0.3271004261490173,0.3271004261490173
241,1.0592335273029807,0.21304781114617563,0,1,1.2450532046042406,0.27228133844915625,0.0,1.1861940362826235,0.0,0.0,0.6651679126989183,0.6651679126989183
242,0.7875215502733878,0.02467797621948957,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
243,1.2251718789586974,-0.04649169003330064,1,0,1.160812170032857,0.17868018892539683,0.0,0.510825758630648,0.0,0.0,0.4287890155207268,0.4287890155207268
244,0.751191387503762,0.15401957955763043,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
245,1.1769198112850137,0.003731969849926353,1,0,1.162586603021446,0.18065178113493996,0.0,0.5221610564356199,0.0,0.0,0.432756369752467,0.432756369752467
246,0.9872691238266785,0.1474410978521455,1,0,1.1212391995109416,0.13471022167882407,0.0,0.2903495011961268,0.0,0.0,0.35162232541864435,0.35162232541864435
247,1.1720468946693252,0.09715449328793896,0,1,1.2422812491615378,0.2692013879572641,0.0,1.1595101964498788,0.0,0.0,0.6558285687574577,0.6558285687574577
248,1.0403406071529382,-0.023010945686847473,1,0,1.0155966953194817,0.017329661466090718,0.0,0.0048050746644689515,0.0,0.0,0.25168177613256415,0.25168177613256415
249,0.9368049108936771,-0.04204699287714878,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
250,1.2205779715008376,0.08446409376730465,0,1,1.274537858741328,0.30504206526814226,0.0,1.488810585328857,0.0,0.0,0.7710837048650999,0.7710837048650999
251,1.1405737239072882,0.17068182370935694,0,1,1.2801299928549807,0.3112555476166452,0.0,1.550080254754203,0.0,0.0,0.792528089163971,0.792528089163971
252,1.0075505920336114,0.01385074111943975,1,0,1.019261199837746,0.02140133315305115,0.0,0.0073282729716461804,0.0,0.0,0.25256489554007616,0.25256489554007616
253,1.169074964263507,-0.059433706778066586,1,0,1.0986771317368964,0.1096412574854404,0.0,0.19233928548781826,0.0,0.0,0.3173187499207364,0.3173187499207364
254,0.9704988708289011,-0.039660418550186455,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
255,0.8388131629535504,0.05040449081477935,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
256,0.8602681959044454,-0.05369844590108158,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
257,1.0413218178287318,-0.04537476478716697,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
258,0.9790501178526825,0.20847545048702973,1,0,1.1687730115057409,0.18752556833971212,0.0,0.5626534204981126,0.0,0.0,0.4469286971743394,0.4469286971743394
259,0.7815433446134357,0.1139611425148116,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
260,0.7342983820453254,-0.08526720759882825,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
261,0.9229676069528878,0.16959081128851625,1,0,1.0833025764172637,0.0925584182414041,0.0,0.13707297259761098,0.0,0.0,0.29797554040916385,0.29797554040916385
262,0.8786495105459441,0.026950781772533378,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
263,0.9849404454091384,0.22859978169158443,1,0,1.1921862043906504,0.21354022710072273,0.0,0.7295908574436518,0.0,0.0,0.5053568001052782,0.5053568001052782
264,0.7590158659406826,0.12845534228639846,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
265,0.7819832523080547,0.1432750467846746,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
266,0.9784112814851693,0.1224848617745034,1,0,1.0908065289337054,0.10089614325967267,0.0,0.16288050759482223,0.0,0.0,0.3070081776581878,0.3070081776581878
267,0.8635421752034829,0.22896416425301988,1,0,1.0832557055108525,0.09250633945650266,0.0,0.13691876543426723,0.0,0.0,0.29792156790199353,0.29792156790199353
268,0.9713613340517737,0.054210815662620954,1,0,1.0230149347429551,0.025572149714394588,0.0,0.010462957456246579,0.0,0.0,0.2536620351096863,0.2536620351096863
269,0.671601932002936,0.202291248602788,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
270,0.890586717767974,-0.04263362561225554,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
271,0.9763017173839081,0.21965471153669366,1,0,1.1763607860285417,0.19595642892060172,0.0,0.6143827525650374,0.0,0.0,0.46503396339776304,0.46503396339776304
272,1.135336807710809,0.11912791840965486,0,1,1.2290182535084173,0.2544647261204638,0.0,1.0360367494330023,0.0,0.0,0.6126128623015508,0.6126128623015508
273,1.0341511761665374,-0.06765579303864885,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
274,0.6794367329597193,-0.09344773773851736,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
275,1.0322577629494507,0.20716284611432303,1,0,1.2154785481573964,0.23942060906377383,0.0,0.9171556487114947,0.0,0.0,0.5710044770490231,0.5710044770490231
276,1.1624277700559673,0.04562592917727626,1,0,1.1872483293099192,0.20805369923324357,0.0,0.6925814682341916,0.0,0.0,0.49240351388196707,0.49240351388196707
277,1.2087078603835197,-0.06256358062077133,1,0,1.1315298517864736,0.14614427976274835,0.0,0.34173040811795935,0.0,0.0,0.3696056428412858,0.3696056428412858
278,1.076492776591028,-0.037766143927506365,1,0,1.0348539693971694,0.03872663266352161,0.0,0.02399603323928542,0.0,0.0,0.2583986116337499,0.2583986116337499
279,1.112708586491491,0.051195515029922006,1,0,1.1475136913692716,0.16390410152141288,0.0,0.4298328719286659,0.0,0.0,0.4004415051750331,0.4004415051750331
280,0.8206396199794699,0.200483382784252,1,0,1.0190107024873498,0.02112300276372192,0.0,0.007138899932099262,0.0,0.0,0.2524986149762347,0.2524986149762347
281,0.7595769710942687,-0.05136102059972018,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
282,1.135503330040604,0.08864698825787895,1,0,1.2017352864686346,0.22415031829848298,0.0,0.8038938430929797,0.0,0.0,0.531362845082543,0.531362845082543
283,0.7833258770533373,0.17873168120304803,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
284,0.6573751140971564,0.19973177892333885,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
285,1.1419045717495484,0.21750370074788763,0,1,1.3234674452476924,0.3594082724974361,0.0,2.0667889014334606,0.0,0.0,0.9733761155017112,0.9733761155017112
286,0.972107208652615,0.1389633264820317,1,0,1.0999634816211818,0.1110705351346466,0.0,0.19738662040154822,0.0,0.0,0.3190853171405419,0.3190853171405419
287,1.2368463838878148,-0.04114597888121641,1,0,1.1761303645059384,0.19570040500659824,0.0,0.6127783763159453,0.0,0.0,0.46447243171058084,0.46447243171058084
288,0.7160868583122835,-0.00908208783200544,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
289,1.1878840884475577,0.17727060095635852,0,1,1.3286392204635247,0.36515468940391616,0.0,2.1334071550987277,0.0,0.0,0.9966925042845547,0.9966925042845547
290,1.1918806733356213,-0.024496820946197095,1,0,1.1506454671504818,0.16738385238942421,0.0,0.44827766465159286,0.0,0.0,0.4068971826280575,0.4068971826280575
291,1.0214038344562089,0.026697760480075522,1,0,1.043291435442656,0.04810159493628441,0.0,0.03702021496663011,0.0,0.0,0.2629570752383205,0.2629570752383205
292,0.9303845649257512,0.22884416116329206,1,0,1.143305853480139,0.15922872608904326,0.0,0.40566059539103305,0.0,0.0,0.39198120838686157,0.39198120838686157
293,0.8347278121626652,0.18354379505794252,1,0,1.016444446498547,0.018271607220607722,0.0,0.005341626086786628,0.0,0.0,0.25186956913037534,0.25186956913037534
294,0.8091653705890473,-0.005841495989565446,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
295,0.8525637494746423,-0.03790404562878205,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
296,1.1912490378095717,0.1829935010335191,0,1,1.3368182849587817,0.3742425388430908,0.0,2.240919646075557,0.0,0.0,1.034321876126445,1.034321876126445
297,0.8142367931172396,-0.0489191729709976,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
298,1.248736075832388,-0.09359255798043561,1,0,1.1396291660667572,0.15514351785195246,0.0,0.3851121781036655,0.0,0.0,0.3847892623362829,0.3847892623362829
299,1.2086900101815363,0.13378902535573348,0,1,1.308231131983543,0.34247903553726977,0.0,1.8766702365206158,0.0,0.0,0.9068345827822155,0.9068345827822155
300,1.5490207764747983,0.336439013400857,0,1,1.7969138108880898,0.8854597898756553,0.0,12.544624631786235,0.0,0.0,4.640618621125181,4.640618621125181
301,1.259194534508714,0.4477380511838379,0,1,1.6362393271232967,0.7069325856925519,0.0,7.996058891423316,0.0,0.0,3.0486206119981607,3.0486206119981607
302,1.2597033153101411,0.46483750955521486,0,1,1.6520867423788204,0.724540824865356,0.0,8.399350510345128,0.0,0.0,3.1897726786207947,3.1897726786207947
303,1.465052371022273,0.29673534200919144,0,1,1.6856089417283178,0.7617877130314643,0.0,9.285128315611338,0.0,0.0,3.4997949104639683,3.4997949104639683
304,1.5952061011321723,0.2560474160813508,0,1,1.7661281654921708,0.8512535172135232,0.0,11.594120809094303,0.0,0.0,4.307942283183006,4.307942283183006
305,1.4010674858514673,0.24787472194596238,0,1,1.584047987017687,0.6489422077974298,0.0,6.738015824976042,0.0,0.0,2.6083055387416145,2.6083055387416145
306,1.4705389235549853,0.3657000102162184,0,1,1.7526150403940832,0.8362389337712037,0.0,11.188728869676794,0.0,0.0,4.166055104386878,4.166055104386878
307,1.2438956441661841,0.4691920420217698,0,1,1.6417789175691584,0.7130876861879538,0.0,8.135904771086235,0.0,0.0,3.097566669880182,3.097566669880182
308,1.1183691133907716,0.4570817454751519,0,1,1.517905772979331,0.5754508588659235,0.0,5.298299055512464,0.0,0.0,2.1044046694293623,2.1044046694293623
309,1.2592222398507833,0.3606363188132391,0,1,1.5578727027976202,0.6198585586640224,0.0,6.147594123984629,0.0,0.0,2.40165794339462,2.40165794339462
310,1.464714408299253,0.4353466605402384,0,1,1.8100549619555424,0.9000610688394914,0.0,12.961758842247804,0.0,0.0,4.786615594786731,4.786615594786731
311,1.6331896897492535,0.38424349907303856,0,1,1.9156898699400629,1.017433188822292,0.0,16.562724699473566,0.0,0.0,6.046953644815748,6.046953644815748
312,1.5076061895027368,0.3746209373019361,0,1,1.7940044141242057,0.8822271268046729,0.0,12.453195252320453,0.0,0.0,4.608618338312159,4.608618338312159
313,1.6194615176465388,0.3667545196466355,0,1,1.8875944335638568,0.9862160372931743,0.0,15.561953155428029,0.0,0.0,5.6966836043998095,5.6966836043998095
314,1.493553039698098,0.43266191768455564,0,1,1.8335934616443883,0.9262149573826537,0.0,13.725986356469615,0.0,0.0,5.054095224764365,5.054095224764365
315,1.3945335744389142,0.4681779352002228,0,1,1.7764403586752233,0.8627115096391371,0.0,11.908338381821423,0.0,0.0,4.417918433637498,4.417918433637498
316,1.126825669695071,0.36531190044402173,0,1,1.4429238131251834,0.49213757013909265,0.0,3.8751902070785653,0.0,0.0,1.6063165724774977,1.6063165724774977
317,1.3133531957001654,0.3865718409348321,0,1,1.6299325329714978,0.6999250366349976,0.0,7.838320910536044,0.0,0.0,2.993412318687615,2.993412318687615
318,1.4364292557559648,0.2976562765403062,0,1,1.6606769790666438,0.7340855322962709,0.0,8.622105099627191,0.0,0.0,3.2677367848695167,3.2677367848695167
319,1.343931489819462,0.41412364664462314,0,1,1.6822496228176766,0.7580551364640853,0.0,9.194361438713328,0.0,0.0,3.4680265035496647,3.4680265035496647
320,1.3008419785887446,0.4717039345941939,0,1,1.6952913218646448,0.7725459131829386,0.0,9.54923500761057,0.0,0.0,3.592232252663699,3.592232252663699
321,1.3912743597566186,0.5201672146713027,0,1,1.8202974169851291,0.9114415744279212,0.0,13.291611897530364,0.0,0.0,4.902064164135627,4.902064164135627
322,1.406804572548626,0.6152583594944918,0,1,1.919856638838806,1.0220629320431178,0.0,16.7138021929052,0.0,0.0,6.099830767516819,6.099830767516819
323,1.358793484687025,0.6446638362112768,0,1,1.9031115888084718,1.0034573208983018,0.0,16.110825517830357,0.0,0.0,5.888788931240624,5.888788931240624
324,1.067150315950935,0.46684769528570724,0,1,1.480598210112978,0.5339980112366423,0.0,4.562462016075026,0.0,0.0,1.8468617056262588,1.8468617056262588
325,1.68062404838942,0.24524461466369635,0,1,1.8332817967478046,0.9258686630531163,0.0,13.71572449958024,0.0,0.0,5.050503574853083,5.050503574853083
326,1.6278075625882584,0.3325076480472572,0,1,1.8642836895719643,0.9603152106355157,0.0,14.75528486044696,0.0,0.0,5.414349701156436,5.414349701156436
327,1.1163792921250162,0.3902494753886443,0,1,1.4559658907622945,0.5066287675136605,0.0,4.106763329158571,0.0,0.0,1.6873671652054996,1.6873671652054996
328,0.973806950810917,0.5092395978775237,0,1,1.4347418938195968,0.48304654868844077,0.0,3.7333434911970267,0.0,0.0,1.5566702219189592,1.5566702219189592
329,1.5767942285792151,0.4840409067433513,0,1,1.9547516217903098,1.0608351353225665,0.0,18.005938949357567,0.0,0.0,6.5520786322751485,6.5520786322751485
330,1.4820189537602,0.5440314330902423,0,1,1.923445348165398,1.026050386850442,0.0,16.844470341695068,0.0,0.0,6.145564619593274,6.145564619593274
331,1.5374609605325027,0.30080939867645606,0,1,1.7544433232880627,0.8382703592089586,0.0,11.243155122053064,0.0,0.0,4.185104292718572,4.185104292718572
332,1.3886783966212444,0.35678381046323554,0,1,1.670915986376032,0.7454622070844799,0.0,8.891422435060223,0.0,0.0,3.361997852271078,3.361997852271078
333,1.404643943133295,0.44943956001996455,0,1,1.7686751528379339,0.8540835031532596,0.0,11.671338085736705,0.0,0.0,4.334968330007847,4.334968330007847
334,1.5339100484565948,0.3312992719907506,0,1,1.7786883884026108,0.8652093204473454,0.0,11.977394691023317,0.0,0.0,4.442088141858161,4.442088141858161
335,1.4883330076888395,0.3240422927675337,0,1,1.731137770410736,0.8123753004563732,0.0,10.559258060665321,0.0,0.0,3.9457403212328623,3.9457403212328623
336,1.3737711804172346,0.33781425271325494,0,1,1.6404268898174408,0.7115854331304896,0.0,8.101661258296105,0.0,0.0,3.0855814404036366,3.0855814404036366
337,1.5813432150372417,0.4420125387199293,0,1,1.921020178381454,1.023355753757171,0.0,16.75611197996652,0.0,0.0,6.114639192988282,6.114639192988282
338,1.2768723972594542,0.5335279675737913,0,1,1.7293603283499208,0.8104003648332454,0.0,10.507980021149717,0.0,0.0,3.9277930074024003,3.9277930074024003
339,1.1936761258687651,0.22632787968139104,0,1,1.3780036049951405,0.42000400555015616,0.0,2.8224538348508097,0.0,0.0,1.2378588421977832,1.2378588421977832
340,0.9821961816129628,0.0974000566551953,1,0,1.0716366144413423,0.07959623826815809,0.0,0.10136897834306231,0.0,0.0,0.28547914242007183,0.28547914242007183
341,0.9772563855514497,-0.018526368532535073,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
342,1.20644471281696,-0.05990784387933502,1,0,1.1318831820438624,0.14653686893762496,0.0,0.3435688633286828,0.0,0.0,0.370249102165039,0.370249102165039
343,0.9209255537257433,0.23689445961242958,1,0,1.1420380120043556,0.15782001333817286,0.0,0.39851450576097697,0.0,0.0,0.3894800770163419,0.3894800770163419
344,0.8471712704231261,0.1084340370136464,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
345,0.9009907748282169,0.13581079633595666,1,0,1.0331214140477563,0.036801571164173597,0.0,0.021669690242427736,0.0,0.0,0.2575843915848497,0.2575843915848497
346,1.059720731396989,0.06672211979277448,1,0,1.1137985660707872,0.1264428511897635,0.0,0.25580471387194686,0.0,0.0,0.3395316498551814,0.3395316498551814
347,0.8404772222792183,0.19231783664990856,1,0,1.0295155530362141,0.03279505892912682,0.0,0.017208254242638412,0.0,0.0,0.2560228889849234,0.2560228889849234
348,0.7148334345397006,0.16024612797499985,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
349,0.7172865725992424,0.18885700737023584,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
350,0.9260999607400606,0.08378760468505594,1,0,1.0088988088826047,0.009887565425116485,0.0,0.0015642232005753428,0.0,0.0,0.2505474781202014,0.2505474781202014
351,0.9433816429618491,0.17236632003420174,1,0,1.1041731666964458,0.11574796299605095,0.0,0.21436145500376286,0.0,0.0,0.325026509251317,0.325026509251317
352,0.7535683139951431,0.018325968773432053,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
353,1.2102344599361143,0.12532309709831552,0,1,1.3020018013309869,0.3355575570344298,0.0,1.8015819853266337,0.0,0.0,0.8805536948643218,0.8805536948643218
354,0.8738370312653754,-0.04476866093296717,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
355,0.8016269909647632,0.030032492306728692,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
356,0.8942370978815627,0.19509413703786468,1,0,1.0803981114274845,0.0893312349194273,0.0,0.1276811125156785,0.0,0.0,0.29468838938048747,0.29468838938048747
357,1.2245072272768036,0.23373059598947468,0,1,1.4124140409396504,0.45823782326627827,0.0,3.35971044274907,0.0,0.0,1.4258986549621744,1.4258986549621744
358,0.7867496418815346,0.146042658388384,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
359,0.9066286148541054,0.05324814727571295,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
